ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-08-04T00:00:00.000000000Z,35,41,38,186.690000000,187.375000000,181.900000000,182.160000000,2205394,AAPL
2023-08-04T00:00:00.000000000Z,35,42,11667,450.360000000,456.350000000,444.000000000,446.840000000,108016,NVDA
2023-08-04T00:00:00.000000000Z,35,42,10451,314.960000000,318.390000000,310.210000000,310.520000000,77741,META
2023-08-04T00:00:00.000000000Z,35,39,853,139.740000000,143.490000000,139.400000000,139.620000000,716017,AMZN
2023-08-04T00:00:00.000000000Z,35,42,853,141.070000000,143.610000000,139.350000000,139.490000000,1302105,AMZN
2023-08-07T00:00:00.000000000Z,35,41,10451,312.880000000,317.030000000,310.500000000,316.560000000,208750,META
2023-08-07T00:00:00.000000000Z,35,41,7152,128.950000000,131.610000000,128.650000000,131.530000000,558724,GOOGL
2023-08-07T00:00:00.000000000Z,35,39,7152,129.310000000,131.560000000,129.100000000,131.510000000,131205,GOOGL
2023-08-07T00:00:00.000000000Z,35,40,7152,129.310000000,131.590000000,129.020000000,131.540000000,39646,GOOGL
2023-08-07T00:00:00.000000000Z,35,42,7152,129.170000000,131.600000000,129.020000000,131.480000000,259788,GOOGL
2023-08-07T00:00:00.000000000Z,35,39,11667,451.400000000,455.150000000,445.760000000,453.680000000,101499,NVDA
2023-08-07T00:00:00.000000000Z,35,40,11667,450.340000000,455.220000000,446.010000000,453.670000000,26028,NVDA
2023-08-07T00:00:00.000000000Z,35,42,11667,452.720000000,455.340000000,445.640000000,453.870000000,67489,NVDA
2023-08-07T00:00:00.000000000Z,35,42,38,182.110000000,183.110000000,177.360000000,178.800000000,659617,AAPL
2023-08-07T00:00:00.000000000Z,35,40,853,141.310000000,142.510000000,139.040000000,142.160000000,45288,AMZN
2023-08-07T00:00:00.000000000Z,35,42,10451,312.930000000,317.030000000,310.460000000,316.860000000,36781,META
2023-08-07T00:00:00.000000000Z,35,41,11667,450.840000000,455.350000000,445.680000000,454.190000000,223275,NVDA
2023-08-07T00:00:00.000000000Z,35,39,38,182.140000000,183.100000000,177.440000000,178.790000000,265435,AAPL
2023-08-07T00:00:00.000000000Z,35,40,38,182.490000000,182.930000000,177.410000000,178.735000000,106575,AAPL
2023-08-07T00:00:00.000000000Z,35,41,853,140.550000000,142.535000000,138.970000000,142.190000000,1410374,AMZN
2023-08-07T00:00:00.000000000Z,35,42,853,141.010000000,142.540000000,138.970000000,142.190000000,737664,AMZN
2023-08-07T00:00:00.000000000Z,35,39,10451,313.430000000,316.840000000,310.600000000,315.950000000,143575,META
2023-08-07T00:00:00.000000000Z,35,40,10451,312.930000000,317.000000000,310.560000000,316.730000000,20750,META
2023-08-07T00:00:00.000000000Z,35,41,38,182.540000000,183.120000000,177.350000000,178.870000000,2550022,AAPL
2023-08-07T00:00:00.000000000Z,35,39,853,141.170000000,142.440000000,139.010000000,142.160000000,1906089,AMZN
2023-08-08T00:00:00.000000000Z,35,41,38,178.520000000,180.250000000,177.610000000,179.825000000,1028157,AAPL
2023-08-08T00:00:00.000000000Z,35,42,7152,130.540000000,131.500000000,129.550000000,131.440000000,308898,GOOGL
2023-08-08T00:00:00.000000000Z,35,40,853,140.490000000,140.740000000,138.460000000,139.900000000,77310,AMZN
2023-08-08T00:00:00.000000000Z,35,41,853,140.490000000,140.950000000,138.420000000,139.910000000,826702,AMZN
2023-08-08T00:00:00.000000000Z,35,42,853,140.690000000,140.770000000,138.430000000,140.000000000,435730,AMZN
2023-08-08T00:00:00.000000000Z,35,41,10451,314.180000000,317.855000000,310.250000000,312.710000000,311529,META
2023-08-08T00:00:00.000000000Z,35,42,10451,315.990000000,317.680000000,310.120000000,312.720000000,79776,META
2023-08-08T00:00:00.000000000Z,35,39,11667,448.590000000,451.990000000,441.257400000,446.020000000,63595,NVDA
2023-08-08T00:00:00.000000000Z,35,41,11667,448.910000000,452.250000000,440.570000000,446.580000000,334068,NVDA
2023-08-08T00:00:00.000000000Z,35,40,10451,313.760000000,317.720000000,310.310000000,312.480000000,132001,META
2023-08-08T00:00:00.000000000Z,35,40,11667,449.690000000,452.250000000,440.660000000,446.490000000,36858,NVDA
2023-08-08T00:00:00.000000000Z,35,42,11667,448.500000000,452.250000000,440.820000000,446.820000000,66014,NVDA
2023-08-08T00:00:00.000000000Z,35,39,38,179.590000000,180.020000000,177.640000000,179.840000000,2245823,AAPL
2023-08-08T00:00:00.000000000Z,35,40,7152,130.400000000,131.500000000,129.590000000,131.410000000,203653,GOOGL
2023-08-08T00:00:00.000000000Z,35,39,10451,315.690000000,317.440000000,310.420000000,312.740000000,26822,META
2023-08-08T00:00:00.000000000Z,35,40,38,179.690000000,180.230000000,177.630000000,179.850000000,55699,AAPL
2023-08-08T00:00:00.000000000Z,35,42,38,179.600000000,180.270000000,177.600000000,179.850000000,741809,AAPL
2023-08-08T00:00:00.000000000Z,35,39,7152,130.690000000,131.490000000,129.580000000,131.480000000,850245,GOOGL
2023-08-08T00:00:00.000000000Z,35,41,7152,130.750000000,131.510000000,129.575000000,131.410000000,408420,GOOGL
2023-08-08T00:00:00.000000000Z,35,39,853,140.790000000,140.800000000,138.480000000,139.900000000,772095,AMZN
2023-08-09T00:00:00.000000000Z,35,41,10451,313.690000000,313.690000000,302.870000000,305.390000000,357511,META
2023-08-09T00:00:00.000000000Z,35,42,10451,312.720000000,313.070000000,302.880000000,305.320000000,73239,META
2023-08-09T00:00:00.000000000Z,35,39,11667,446.290000000,446.290000000,421.370000000,422.920000000,182442,NVDA
2023-08-09T00:00:00.000000000Z,35,40,11667,445.690000000,446.430000000,421.570000000,424.880000000,54425,NVDA
2023-08-09T00:00:00.000000000Z,35,41,11667,447.170000000,447.450000000,421.445000000,425.610000000,609175,NVDA
2023-08-09T00:00:00.000000000Z,35,42,11667,442.220000000,442.220000000,421.430000000,425.540000000,185456,NVDA
2023-08-09T00:00:00.000000000Z,35,41,853,140.370000000,140.400000000,137.115000000,137.870000000,933358,AMZN
2023-08-09T00:00:00.000000000Z,35,42,853,140.000000000,140.260000000,137.110000000,137.820000000,441958,AMZN
2023-08-09T00:00:00.000000000Z,35,39,7152,131.780000000,131.970000000,129.130000000,129.830000000,35911,GOOGL
2023-08-09T00:00:00.000000000Z,35,41,7152,131.950000000,132.040000000,129.015000000,129.540000000,518492,GOOGL
2023-08-09T00:00:00.000000000Z,35,39,38,180.840000000,180.910000000,177.030000000,178.150000000,1185756,AAPL
2023-08-09T00:00:00.000000000Z,35,41,38,181.080000000,181.080000000,177.020000000,178.110000000,893689,AAPL
2023-08-09T00:00:00.000000000Z,35,39,10451,312.800000000,313.450000000,302.870000000,305.190000000,37688,META
2023-08-09T00:00:00.000000000Z,35,40,10451,311.690000000,311.870000000,302.960000000,305.360000000,125153,META
2023-08-09T00:00:00.000000000Z,35,40,853,140.280000000,140.280000000,137.130000000,137.860000000,35695,AMZN
2023-08-09T00:00:00.000000000Z,35,40,7152,131.900000000,131.930000000,129.050000000,129.540000000,401889,GOOGL
2023-08-09T00:00:00.000000000Z,35,42,7152,131.940000000,131.940000000,129.020000000,129.600000000,261001,GOOGL
2023-08-09T00:00:00.000000000Z,35,40,38,180.820000000,180.830000000,177.040000000,178.130000000,58118,AAPL
2023-08-09T00:00:00.000000000Z,35,42,38,180.860000000,180.860000000,177.030000000,178.240000000,704220,AAPL
2023-08-09T00:00:00.000000000Z,35,39,853,140.000000000,140.260000000,137.140000000,137.830000000,345271,AMZN
2023-08-10T00:00:00.000000000Z,35,40,10451,308.790000000,312.160000000,304.290000000,306.180000000,22112,META
2023-08-10T00:00:00.000000000Z,35,42,853,139.100000000,140.400000000,137.500000000,138.580000000,647444,AMZN
2023-08-10T00:00:00.000000000Z,35,40,11667,426.190000000,435.580000000,419.000000000,423.910000000,60653,NVDA
2023-08-10T00:00:00.000000000Z,35,42,11667,421.410000000,435.540000000,418.570000000,424.000000000,123339,NVDA
2023-08-10T00:00:00.000000000Z,35,39,10451,308.420000000,312.180000000,303.980000000,305.770000000,56735,META
2023-08-10T00:00:00.000000000Z,35,40,38,179.870000000,180.730000000,177.600000000,178.080000000,43236,AAPL
2023-08-10T00:00:00.000000000Z,35,39,11667,424.120000000,435.560000000,419.000000000,423.700000000,135585,NVDA
2023-08-10T00:00:00.000000000Z,35,41,11667,422.800000000,435.670000000,418.350000000,423.800000000,550630,NVDA
2023-08-10T00:00:00.000000000Z,35,39,7152,131.660000000,132.010000000,129.490000000,129.710000000,18807,GOOGL
2023-08-10T00:00:00.000000000Z,35,41,7152,130.810000000,132.045000000,129.450000000,129.740000000,285081,GOOGL
2023-08-10T00:00:00.000000000Z,35,42,7152,131.420000000,132.040000000,129.460000000,129.780000000,237613,GOOGL
2023-08-10T00:00:00.000000000Z,35,39,38,179.530000000,180.730000000,177.750000000,178.010000000,417246,AAPL
2023-08-10T00:00:00.000000000Z,35,39,853,139.000000000,140.390000000,137.550000000,138.580000000,317339,AMZN
2023-08-10T00:00:00.000000000Z,35,41,853,138.910000000,140.405000000,137.495000000,138.580000000,862051,AMZN
2023-08-10T00:00:00.000000000Z,35,40,7152,130.550000000,131.960000000,129.470000000,129.750000000,15187,GOOGL
2023-08-10T00:00:00.000000000Z,35,41,10451,307.910000000,312.210000000,303.930000000,305.720000000,214228,META
2023-08-10T00:00:00.000000000Z,35,42,10451,308.140000000,312.300000000,303.920000000,305.970000000,53607,META
2023-08-10T00:00:00.000000000Z,35,41,38,178.850000000,180.730000000,177.600000000,178.010000000,698505,AAPL
2023-08-10T00:00:00.000000000Z,35,42,38,179.550000000,180.740000000,177.600000000,177.970000000,578182,AAPL
2023-08-10T00:00:00.000000000Z,35,40,853,139.680000000,140.330000000,137.530000000,138.640000000,19577,AMZN
2023-08-11T00:00:00.000000000Z,35,39,11667,420.840000000,420.840000000,406.440000000,408.330000000,320769,NVDA
2023-08-11T00:00:00.000000000Z,35,40,11667,421.600000000,421.870000000,406.690000000,408.430000000,56671,NVDA
2023-08-11T00:00:00.000000000Z,35,39,853,137.440000000,139.250000000,137.170000000,138.410000000,408651,AMZN
2023-08-11T00:00:00.000000000Z,35,41,7152,129.510000000,129.915000000,128.185000000,129.610000000,278732,GOOGL
2023-08-11T00:00:00.000000000Z,35,40,38,177.990000000,178.580000000,176.630000000,177.770000000,33138,AAPL
2023-08-11T00:00:00.000000000Z,35,42,38,177.300000000,178.620000000,176.570000000,177.760000000,396144,AAPL
2023-08-11T00:00:00.000000000Z,35,41,11667,420.950000000,421.000000000,406.390000000,408.500000000,1138126,NVDA
2023-08-11T00:00:00.000000000Z,35,42,11667,417.250000000,419.500000000,406.440000000,408.270000000,185268,NVDA
2023-08-11T00:00:00.000000000Z,35,42,7152,128.650000000,129.930000000,128.170000000,129.480000000,315025,GOOGL
2023-08-11T00:00:00.000000000Z,35,40,10451,305.020000000,305.840000000,300.480000000,301.440000000,15260,META
2023-08-11T00:00:00.000000000Z,35,41,10451,305.420000000,305.420000000,300.430000000,301.695000000,239251,META
2023-08-11T00:00:00.000000000Z,35,39,10451,302.520000000,304.590000000,300.440000000,301.510000000,33518,META
2023-08-11T00:00:00.000000000Z,35,42,10451,302.590000000,304.720000000,300.390000000,301.450000000,45698,META
2023-08-11T00:00:00.000000000Z,35,39,38,177.300000000,178.550000000,176.620000000,177.820000000,2627717,AAPL
2023-08-11T00:00:00.000000000Z,35,41,38,178.050000000,178.620000000,176.560000000,177.870000000,743576,AAPL
2023-08-11T00:00:00.000000000Z,35,40,853,137.460000000,139.150000000,137.220000000,138.380000000,35779,AMZN
2023-08-11T00:00:00.000000000Z,35,41,853,138.160000000,139.310000000,137.170000000,138.480000000,560019,AMZN
2023-08-11T00:00:00.000000000Z,35,42,853,137.440000000,139.320000000,137.000000000,138.370000000,335441,AMZN
2023-08-11T00:00:00.000000000Z,35,39,7152,128.490000000,129.820000000,128.260000000,129.410000000,1743018,GOOGL
2023-08-11T00:00:00.000000000Z,35,40,7152,128.940000000,129.910000000,128.220000000,129.520000000,14040,GOOGL
2023-08-14T00:00:00.000000000Z,35,39,10451,302.990000000,307.180000000,298.420000000,307.170000000,164505,META
2023-08-14T00:00:00.000000000Z,35,39,11667,405.100000000,437.990000000,403.590000000,437.620000000,929206,NVDA
2023-08-14T00:00:00.000000000Z,35,42,11667,405.100000000,437.660000000,403.500000000,437.560000000,217058,NVDA
2023-08-14T00:00:00.000000000Z,35,40,38,177.660000000,179.670000000,177.360000000,179.480000000,81365,AAPL
2023-08-14T00:00:00.000000000Z,35,41,38,178.050000000,179.680000000,177.310000000,179.490000000,698822,AAPL
2023-08-14T00:00:00.000000000Z,35,41,853,138.830000000,140.560000000,137.760000000,140.550000000,717057,AMZN
2023-08-14T00:00:00.000000000Z,35,39,7152,129.390000000,131.340000000,129.020000000,131.340000000,2122534,GOOGL
2023-08-14T00:00:00.000000000Z,35,40,7152,129.030000000,131.360000000,128.970000000,131.330000000,12062,GOOGL
2023-08-14T00:00:00.000000000Z,35,39,38,177.980000000,179.610000000,177.560000000,179.420000000,696417,AAPL
2023-08-14T00:00:00.000000000Z,35,41,10451,301.390000000,306.200000000,298.285000000,306.200000000,227955,META
2023-08-14T00:00:00.000000000Z,35,42,10451,301.190000000,306.170000000,298.350000000,306.000000000,61371,META
2023-08-14T00:00:00.000000000Z,35,41,11667,409.160000000,437.810000000,403.110000000,437.620000000,966389,NVDA
2023-08-14T00:00:00.000000000Z,35,39,853,138.280000000,140.540000000,137.790000000,140.530000000,638260,AMZN
2023-08-14T00:00:00.000000000Z,35,42,853,138.270000000,140.560000000,137.860000000,140.500000000,448419,AMZN
2023-08-14T00:00:00.000000000Z,35,41,7152,129.470000000,131.370000000,129.020000000,131.360000000,313627,GOOGL
2023-08-14T00:00:00.000000000Z,35,42,7152,129.440000000,131.360000000,129.000000000,131.340000000,246918,GOOGL
2023-08-14T00:00:00.000000000Z,35,40,10451,300.950000000,306.090000000,298.590000000,305.960000000,39860,META
2023-08-14T00:00:00.000000000Z,35,40,11667,408.740000000,444.980000000,403.500000000,444.880000000,72195,NVDA
2023-08-14T00:00:00.000000000Z,35,42,38,177.920000000,179.680000000,177.350000000,179.440000000,527983,AAPL
2023-08-14T00:00:00.000000000Z,35,40,853,138.220000000,140.640000000,137.940000000,140.640000000,21721,AMZN
2023-08-15T00:00:00.000000000Z,35,40,7152,131.300000000,131.330000000,129.330000000,129.780000000,17692,GOOGL
2023-08-15T00:00:00.000000000Z,35,39,10451,306.280000000,306.730000000,300.130000000,301.980000000,23153,META
2023-08-15T00:00:00.000000000Z,35,41,10451,304.390000000,307.025000000,300.040000000,301.950000000,189915,META
2023-08-15T00:00:00.000000000Z,35,40,38,179.070000000,179.460000000,177.070000000,177.620000000,30818,AAPL
2023-08-15T00:00:00.000000000Z,35,41,38,178.610000000,179.475000000,177.065000000,177.490000000,631031,AAPL
2023-08-15T00:00:00.000000000Z,35,42,38,179.200000000,179.440000000,177.060000000,177.420000000,602510,AAPL
2023-08-15T00:00:00.000000000Z,35,39,853,140.030000000,140.750000000,137.340000000,137.720000000,29142,AMZN
2023-08-15T00:00:00.000000000Z,35,40,853,139.300000000,141.180000000,137.330000000,137.670000000,21636,AMZN
2023-08-15T00:00:00.000000000Z,35,40,11667,442.870000000,452.470000000,437.320000000,439.830000000,110371,NVDA
2023-08-15T00:00:00.000000000Z,35,39,7152,131.120000000,131.420000000,129.470000000,129.850000000,27431,GOOGL
2023-08-15T00:00:00.000000000Z,35,39,38,178.980000000,179.190000000,177.120000000,177.600000000,166131,AAPL
2023-08-15T00:00:00.000000000Z,35,41,853,139.610000000,141.250000000,137.240000000,137.720000000,1119196,AMZN
2023-08-15T00:00:00.000000000Z,35,42,853,140.050000000,141.200000000,137.250000000,137.710000000,330530,AMZN
2023-08-15T00:00:00.000000000Z,35,39,11667,442.640000000,452.000000000,437.350000000,438.960000000,148522,NVDA
2023-08-15T00:00:00.000000000Z,35,41,11667,443.100000000,452.510000000,437.110000000,439.450000000,820836,NVDA
2023-08-15T00:00:00.000000000Z,35,42,11667,445.550000000,452.500000000,437.380000000,439.500000000,234589,NVDA
2023-08-15T00:00:00.000000000Z,35,41,7152,130.470000000,131.420000000,129.320000000,129.810000000,282227,GOOGL
2023-08-15T00:00:00.000000000Z,35,42,7152,131.300000000,131.400000000,129.290000000,129.790000000,301570,GOOGL
2023-08-15T00:00:00.000000000Z,35,40,10451,306.630000000,306.630000000,300.110000000,302.030000000,8778,META
2023-08-15T00:00:00.000000000Z,35,42,10451,306.250000000,306.250000000,300.070000000,302.160000000,32902,META
2023-08-16T00:00:00.000000000Z,35,39,853,137.150000000,137.260000000,135.020000000,135.020000000,153421,AMZN
2023-08-16T00:00:00.000000000Z,35,40,853,137.050000000,137.240000000,135.020000000,135.050000000,23124,AMZN
2023-08-16T00:00:00.000000000Z,35,41,853,137.850000000,137.850000000,135.015000000,135.030000000,885009,AMZN
2023-08-16T00:00:00.000000000Z,35,42,853,137.090000000,137.260000000,135.030000000,135.060000000,454272,AMZN
2023-08-16T00:00:00.000000000Z,35,39,10451,300.290000000,300.960000000,293.500000000,293.500000000,72293,META
2023-08-16T00:00:00.000000000Z,35,40,10451,300.140000000,300.990000000,294.330000000,294.330000000,36248,META
2023-08-16T00:00:00.000000000Z,35,41,10451,301.190000000,301.190000000,294.310000000,294.360000000,308371,META
2023-08-16T00:00:00.000000000Z,35,39,11667,445.210000000,445.690000000,434.350000000,434.990000000,134723,NVDA
2023-08-16T00:00:00.000000000Z,35,40,11667,443.490000000,446.370000000,434.190000000,435.530000000,44285,NVDA
2023-08-16T00:00:00.000000000Z,35,40,7152,129.140000000,130.250000000,127.910000000,128.430000000,14048,GOOGL
2023-08-16T00:00:00.000000000Z,35,41,38,177.690000000,178.520000000,176.500000000,176.550000000,647899,AAPL
2023-08-16T00:00:00.000000000Z,35,42,38,177.450000000,178.530000000,176.500000000,176.570000000,548746,AAPL
2023-08-16T00:00:00.000000000Z,35,42,10451,299.810000000,300.980000000,294.380000000,294.380000000,91358,META
2023-08-16T00:00:00.000000000Z,35,40,38,177.250000000,178.490000000,176.510000000,176.510000000,47052,AAPL
2023-08-16T00:00:00.000000000Z,35,42,11667,445.280000000,446.590000000,434.190000000,435.000000000,158751,NVDA
2023-08-16T00:00:00.000000000Z,35,39,7152,128.830000000,130.250000000,127.890000000,128.730000000,53718,GOOGL
2023-08-16T00:00:00.000000000Z,35,39,38,177.040000000,178.480000000,176.520000000,176.530000000,86371,AAPL
2023-08-16T00:00:00.000000000Z,35,41,11667,442.370000000,446.680000000,434.070000000,434.780000000,522569,NVDA
2023-08-16T00:00:00.000000000Z,35,41,7152,130.010000000,130.250000000,127.870000000,128.290000000,484312,GOOGL
2023-08-16T00:00:00.000000000Z,35,42,7152,129.160000000,130.270000000,127.880000000,128.730000000,334906,GOOGL
2023-08-17T00:00:00.000000000Z,35,41,38,176.670000000,177.490000000,173.490000000,173.980000000,1133344,AAPL
2023-08-17T00:00:00.000000000Z,35,42,38,177.170000000,177.500000000,173.500000000,173.890000000,655364,AAPL
2023-08-17T00:00:00.000000000Z,35,40,7152,129.310000000,131.990000000,129.310000000,129.960000000,37741,GOOGL
2023-08-17T00:00:00.000000000Z,35,41,7152,129.250000000,131.990000000,129.210000000,129.880000000,548173,GOOGL
2023-08-17T00:00:00.000000000Z,35,39,11667,437.850000000,440.590000000,430.060000000,431.790000000,907662,NVDA
2023-08-17T00:00:00.000000000Z,35,40,11667,437.480000000,440.370000000,430.070000000,432.140000000,37988,NVDA
2023-08-17T00:00:00.000000000Z,35,42,10451,293.000000000,296.000000000,285.000000000,285.000000000,119944,META
2023-08-17T00:00:00.000000000Z,35,39,853,135.370000000,136.080000000,133.570000000,134.360000000,184202,AMZN
2023-08-17T00:00:00.000000000Z,35,40,853,136.170000000,136.310000000,133.535000000,133.960000000,39344,AMZN
2023-08-17T00:00:00.000000000Z,35,41,853,135.650000000,136.620000000,133.550000000,133.980000000,788087,AMZN
2023-08-17T00:00:00.000000000Z,35,42,853,135.380000000,136.040000000,133.550000000,134.110000000,249662,AMZN
2023-08-17T00:00:00.000000000Z,35,39,7152,129.910000000,131.980000000,129.360000000,129.890000000,103232,GOOGL
2023-08-17T00:00:00.000000000Z,35,42,7152,129.980000000,131.990000000,129.290000000,130.030000000,457611,GOOGL
2023-08-17T00:00:00.000000000Z,35,40,10451,293.850000000,295.780000000,284.290000000,284.310000000,111280,META
2023-08-17T00:00:00.000000000Z,35,39,38,177.190000000,177.460000000,173.500000000,174.290000000,729658,AAPL
2023-08-17T00:00:00.000000000Z,35,40,38,176.630000000,177.450000000,173.500000000,174.140000000,52816,AAPL
2023-08-17T00:00:00.000000000Z,35,41,11667,438.310000000,440.550000000,430.030000000,433.540000000,434588,NVDA
2023-08-17T00:00:00.000000000Z,35,39,10451,292.430000000,295.910000000,285.010000000,285.010000000,997886,META
2023-08-17T00:00:00.000000000Z,35,42,11667,439.980000000,440.220000000,430.020000000,433.980000000,152096,NVDA
2023-08-17T00:00:00.000000000Z,35,41,10451,293.840000000,295.950000000,284.975000000,285.090000000,583324,META
2023-08-18T00:00:00.000000000Z,35,40,7152,128.650000000,129.040000000,126.430000000,127.420000000,20733,GOOGL
2023-08-18T00:00:00.000000000Z,35,41,7152,128.850000000,129.250000000,126.395000000,127.450000000,498283,GOOGL
2023-08-18T00:00:00.000000000Z,35,42,853,131.390000000,134.030000000,131.200000000,133.140000000,417660,AMZN
2023-08-18T00:00:00.000000000Z,35,41,11667,427.900000000,435.710000000,416.620000000,432.870000000,798355,NVDA
2023-08-18T00:00:00.000000000Z,35,40,853,131.780000000,134.030000000,131.180000000,133.160000000,15713,AMZN
2023-08-18T00:00:00.000000000Z,35,40,10451,281.780000000,285.490000000,274.565000000,282.910000000,47126,META
2023-08-18T00:00:00.000000000Z,35,39,11667,426.120000000,435.460000000,417.130000000,432.990000000,263213,NVDA
2023-08-18T00:00:00.000000000Z,35,40,11667,426.980000000,435.610000000,416.870000000,433.930000000,39731,NVDA
2023-08-18T00:00:00.000000000Z,35,42,11667,426.440000000,435.750000000,416.600000000,432.990000000,221584,NVDA
2023-08-18T00:00:00.000000000Z,35,39,7152,128.510000000,129.180000000,126.490000000,127.420000000,445195,GOOGL
2023-08-18T00:00:00.000000000Z,35,42,7152,128.470000000,129.230000000,126.400000000,127.360000000,375850,GOOGL
2023-08-18T00:00:00.000000000Z,35,41,853,131.910000000,134.070000000,131.160000000,133.230000000,727899,AMZN
2023-08-18T00:00:00.000000000Z,35,39,10451,280.940000000,285.680000000,275.070000000,283.220000000,1869363,META
2023-08-18T00:00:00.000000000Z,35,41,10451,280.810000000,285.690000000,274.450000000,283.265000000,728307,META
2023-08-18T00:00:00.000000000Z,35,42,10451,278.850000000,285.640000000,274.480000000,282.860000000,135667,META
2023-08-18T00:00:00.000000000Z,35,39,38,172.030000000,175.100000000,172.030000000,174.310000000,164843,AAPL
2023-08-18T00:00:00.000000000Z,35,40,38,172.320000000,175.000000000,172.020000000,174.380000000,52014,AAPL
2023-08-18T00:00:00.000000000Z,35,42,38,172.170000000,175.100000000,172.000000000,174.500000000,643558,AAPL
2023-08-18T00:00:00.000000000Z,35,39,853,131.400000000,133.800000000,131.170000000,133.170000000,2511824,AMZN
2023-08-18T00:00:00.000000000Z,35,41,38,172.360000000,175.040000000,171.970000000,174.490000000,925217,AAPL
2023-08-21T00:00:00.000000000Z,35,42,7152,127.420000000,128.720000000,126.560000000,128.370000000,543577,GOOGL
2023-08-21T00:00:00.000000000Z,35,40,38,175.240000000,176.120000000,173.820000000,175.720000000,34881,AAPL
2023-08-21T00:00:00.000000000Z,35,41,38,175.410000000,176.125000000,173.735000000,175.810000000,706409,AAPL
2023-08-21T00:00:00.000000000Z,35,42,38,175.100000000,176.130000000,173.760000000,175.800000000,451640,AAPL
2023-08-21T00:00:00.000000000Z,35,42,10451,282.910000000,290.490000000,282.010000000,289.920000000,78509,META
2023-08-21T00:00:00.000000000Z,35,39,853,133.680000000,135.140000000,132.850000000,134.670000000,530997,AMZN
2023-08-21T00:00:00.000000000Z,35,40,853,134.170000000,135.150000000,132.720000000,135.030000000,9367,AMZN
2023-08-21T00:00:00.000000000Z,35,41,853,134.400000000,135.180000000,132.720000000,135.030000000,585084,AMZN
2023-08-21T00:00:00.000000000Z,35,42,853,133.510000000,135.180000000,132.720000000,134.670000000,570610,AMZN
2023-08-21T00:00:00.000000000Z,35,41,7152,127.880000000,128.720000000,126.590000000,128.330000000,282441,GOOGL
2023-08-21T00:00:00.000000000Z,35,40,11667,441.470000000,472.090000000,441.470000000,470.770000000,52909,NVDA
2023-08-21T00:00:00.000000000Z,35,41,11667,443.870000000,470.640000000,442.360000000,469.600000000,808086,NVDA
2023-08-21T00:00:00.000000000Z,35,42,11667,444.600000000,470.500000000,442.420000000,469.400000000,266913,NVDA
2023-08-21T00:00:00.000000000Z,35,39,38,175.080000000,176.070000000,173.780000000,175.800000000,461587,AAPL
2023-08-21T00:00:00.000000000Z,35,41,10451,285.280000000,290.470000000,281.950000000,289.860000000,432473,META
2023-08-21T00:00:00.000000000Z,35,39,7152,127.330000000,128.710000000,126.620000000,128.320000000,143743,GOOGL
2023-08-21T00:00:00.000000000Z,35,39,10451,283.270000000,290.430000000,281.860000000,289.800000000,615363,META
2023-08-21T00:00:00.000000000Z,35,40,10451,284.990000000,290.440000000,282.080000000,290.230000000,24605,META
2023-08-21T00:00:00.000000000Z,35,40,7152,127.060000000,128.680000000,126.590000000,128.320000000,20593,GOOGL
2023-08-21T00:00:00.000000000Z,35,39,11667,441.460000000,471.090000000,441.460000000,470.970000000,480309,NVDA
2023-08-22T00:00:00.000000000Z,35,42,10451,292.520000000,292.520000000,286.770000000,287.500000000,46122,META
2023-08-22T00:00:00.000000000Z,35,40,11667,477.160000000,482.390000000,453.480000000,457.300000000,90121,NVDA
2023-08-22T00:00:00.000000000Z,35,41,11667,477.610000000,483.000000000,453.370000000,456.710000000,926432,NVDA
2023-08-22T00:00:00.000000000Z,35,39,7152,128.550000000,130.220000000,128.430000000,129.040000000,867821,GOOGL
2023-08-22T00:00:00.000000000Z,35,41,38,176.970000000,177.680000000,176.260000000,177.240000000,603271,AAPL
2023-08-22T00:00:00.000000000Z,35,40,853,135.400000000,135.560000000,133.760000000,134.230000000,43961,AMZN
2023-08-22T00:00:00.000000000Z,35,41,10451,293.720000000,293.740000000,286.765000000,287.590000000,304399,META
2023-08-22T00:00:00.000000000Z,35,39,38,176.980000000,177.620000000,176.260000000,177.190000000,1268840,AAPL
2023-08-22T00:00:00.000000000Z,35,42,38,176.900000000,177.670000000,176.270000000,177.220000000,687529,AAPL
2023-08-22T00:00:00.000000000Z,35,41,853,135.850000000,135.890000000,133.755000000,134.250000000,625449,AMZN
2023-08-22T00:00:00.000000000Z,35,42,853,135.000000000,135.610000000,133.780000000,134.320000000,246739,AMZN
2023-08-22T00:00:00.000000000Z,35,42,7152,128.590000000,130.250000000,128.350000000,129.060000000,257667,GOOGL
2023-08-22T00:00:00.000000000Z,35,39,10451,292.250000000,292.260000000,286.960000000,287.600000000,174707,META
2023-08-22T00:00:00.000000000Z,35,40,10451,293.740000000,293.740000000,286.780000000,287.760000000,15474,META
2023-08-22T00:00:00.000000000Z,35,40,38,176.840000000,177.660000000,176.280000000,177.160000000,23613,AAPL
2023-08-22T00:00:00.000000000Z,35,39,11667,478.480000000,482.190000000,454.000000000,457.160000000,252791,NVDA
2023-08-22T00:00:00.000000000Z,35,42,11667,481.290000000,481.500000000,453.400000000,456.500000000,253568,NVDA
2023-08-22T00:00:00.000000000Z,35,39,853,134.980000000,135.600000000,133.790000000,134.260000000,413323,AMZN
